"CVE_ID","SW_NAME","VENDOR","AFFECTED_RANGE","FIXED_VERSION","SEVERITY","CVSS_SCORE","CVSS_VECTOR","PUBLISHED_DATE","MODIFIED_DATE","KEV_YN","SUMMARY","REFERENCE_URL","SOURCE","ECOSYSTEM","COLLECTED_AT"
"CVE-2026-37236","gRPC","gRPC Authors","*","","CRITICAL","9.8","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H","20260828","20260902","N","[버전범위 불명확] grpc-gateway v2.28.0 is vulnerable to Incorrect Access Control. The application processes the X-HTTP-Method-Override header in ServeMux.ServeHTTP without restricting allowed methods. When a POST request with Content-Type application/x-www-form-urlencoded includes this header, the request method is rewritten to an arbitrary attacker-supplied value before routing. This allows bypassing method-based access controls enforced by upstream proxies or WAFs.","https://github.com/grpc-ecosystem/grpc-gateway","NVD","pypi","20260902225423"
"CVE-2026-47627","Triton Inference Server","nvidia","<=26.05","","CRITICAL","9.8","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H","20260818","20260902","N","Linux용 NVIDIA Triton 추론 서버에는 공격자가 경로 통과를 유발할 수 있는 취약점이 포함되어 있습니다. 공격이 성공하면 서비스 거부가 발생할 수 있습니다.","https://github.com/NVIDIA/product-security/tree/main/2026/5865","NVD","github","20260902225423"
"CVE-2026-72649","Elasticsearch","elastic",">=8.0.0,<8.19.20|>=9.0.0,<9.4.5|==9.5.0","","HIGH","8.8","CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H","20260901","20260902","N","Deserialization of Untrusted Data (CWE-502) in the Elasticsearch machine learning component can lead to remote code execution via Object Injection (CAPEC-586). A specially crafted trained model artifact could cause attacker-controlled logic to execute with a materially broader system-call surface than intended. Exploitation requires an authenticated user with sufficient privileges to create and deploy trained models.","https://discuss.elastic.co/t/elasticsearch-8-19-20-9-4-5-9-5-1-security-update-esa-2026-114/390087","NVD","pypi","20260902225423"
"CVE-2026-84700","protobuf","Google","*","","HIGH","8.6","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:L/A:L","20260902","20260902","N","[버전범위 불명확] PikiwiDB (Pika) v3.5.7 exposes an internal protobuf replication server on a port derived from the client port plus 2000 (e.g. 11221 when the default client port 9221 is used) that does not authenticate incoming requests. Although requirepass is intended to gate replication — a slave presents it as masterauth inside its MetaSync request — only the MetaSync handler (HandleMetaSyncRequest) validates it; the frame dispatcher (DealMessage) does not require a completed or attempted MetaSync before routing other message types to their handlers. As a result, an unauthenticated remote attacker can connect directly to the replication port and issue TrySync, DBSync, BinlogSync, and RemoveSlaveNode requests, obtaining the full-sync snapshot and live write stream and removing replica nodes, even when requirepass is configured.","https://github.com/OpenAtomFoundation/pikiwidb","NVD","pypi","20260902225423"
"CVE-2026-52131","llama.cpp","ggml.ai","*","","HIGH","7.5","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N","20260901","20260902","N","[버전범위 불명확] llama.cpp b5693 and before has a Reachable Assertion via the gguf_reader::read function.","https://blog.ph4nt0m.xyz/ko/cves/cve-2026-52130/","NVD","github","20260902225423"
"CVE-2026-52132","llama.cpp","ggml.ai","*","","HIGH","7.5","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H","20260901","20260902","N","[버전범위 불명확] llama.cpp through commit 97f06e9, when started with the --reranking flag, allows remote attackers to cause a denial of service (std::bad_alloc and HTTP 500) via a negative top_n value in a POST request to /rerank.","https://blog.ph4nt0m.xyz/ko/cves/cve-2026-52132/","NVD","github","20260902225423"
"CVE-2026-32981","Ray","anyscale","<2.8.1","2.8.1","HIGH","7.5","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N","20260317","20260902","N","A path traversal vulnerability was identified in Ray Dashboard (default port 8265) in Ray versions prior to 2.8.1. Due to improper validation and sanitization of user-supplied paths in the static file handling mechanism, an attacker can use traversal sequences (e.g., ../) to access files outside the intended static directory, resulting in local file disclosure.","https://github.com/ray-project/ray","NVD","pypi","20260902225423"
"CVE-2026-47606","Triton Inference Server","nvidia","<=26.05","","MEDIUM","6.5","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:N","20260818","20260902","N","Linux용 NVIDIA Triton 추론 서버에는 공격자가 절대 경로 통과를 유발할 수 있는 취약점이 포함되어 있습니다. 공격이 성공하면 코드가 실행되고 정보가 공개될 수 있습니다.","https://github.com/NVIDIA/product-security/tree/main/2026/5865","NVD","github","20260902225423"
"CVE-2026-78605","Elasticsearch","elastic",">=8.18.0,<8.19.20|>=9.0.0,<9.4.5|==9.5.0","","MEDIUM","5.9","CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N","20260901","20260902","N","Inconsistent Interpretation of HTTP Requests ('HTTP Request Smuggling') (CWE-444) in Elasticsearch can lead to information disclosure via HTTP Request Smuggling (CAPEC-33). Under specific proxy deployment configurations, a network attacker could obtain confidential responses intended for other authenticated users.","https://discuss.elastic.co/t/elasticsearch-8-19-20-9-4-5-9-5-1-security-update-esa-2026-141/390092","NVD","pypi","20260902225423"
"CVE-2026-78607","Elasticsearch","elastic",">=8.0.0,<8.19.19|>=9.0.0,<9.3.8|>=9.4.0,<9.4.4|==9.5.0","","MEDIUM","5.4","CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:N","20260901","20260902","N","Missing Authorization (CWE-862) in the Elasticsearch custom inference service can lead to information disclosure via Privilege Abuse (CAPEC-122). A user holding only inference execution privileges could cause outbound inference traffic to be directed to a destination of their choosing and could cause administrator-provisioned credentials to be exposed.","https://discuss.elastic.co/t/elasticsearch-8-19-19-9-3-8-9-4-4-9-5-1-security-update-esa-2026-143/390094","NVD","pypi","20260902225423"
