"CVE_ID","SW_NAME","VENDOR","AFFECTED_RANGE","FIXED_VERSION","SEVERITY","CVSS_SCORE","CVSS_VECTOR","PUBLISHED_DATE","MODIFIED_DATE","KEV_YN","SUMMARY","REFERENCE_URL","SOURCE","ECOSYSTEM","COLLECTED_AT"
"CVE-2026-72762","n8n","n8n","<1.123.67|>=2.0.0,<2.31.5|==2.32.0","","HIGH","8.8","CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H","20260811","20260918","N","n8n versions before 1.123.67, 2.31.5, and 2.32.1 contain an arbitrary file write vulnerability in the Edit Image node, which passes its output format parameter to the underlying image library without validation. An authenticated user able to run workflows can supply a crafted format value to write arbitrary files outside the node's working directory on the n8n instance.","https://github.com/n8n-io/n8n/security/advisories/GHSA-xmc9-4f2h-jf9c","NVD","npm","20260918225510"
"CVE-2026-72764","n8n","n8n","<1.123.67|>=2.0.0,<2.31.5|==2.32.0","","HIGH","8.8","CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H","20260811","20260918","N","n8n's JavaScript task runner shared a single module cache across all users' Code-node executions. In affected versions (before 1.123.67, 2.31.5, and 2.32.1), a user able to run a Code node could poison a cached module and thereby alter other users' Code-node executions on the same runner, affecting their confidentiality, integrity, or availability. This is a cross-user isolation break within a single n8n instance and does not constitute a sandbox escape or remote code execution. Only multi-user instances running the JS task runner with built-in or external modules enabled are affected.","https://github.com/n8n-io/n8n/security/advisories/GHSA-9cmh-xcqm-5hqr","NVD","npm","20260918225510"
"CVE-2026-72767","n8n","n8n","<1.123.67|>=2.0.0,<2.31.5|==2.32.0","","HIGH","8.8","CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H","20260811","20260918","N","n8n before 1.123.67, 2.x before 2.31.5, and 2.32.x before 2.32.1 contain a remote code execution vulnerability in the Git node. Authenticated users with rights to create and execute workflows can stage a crafted local repository that causes git to run hooks under default git security settings, executing arbitrary commands as the n8n process user. Both self-hosted and cloud instances are affected.","https://github.com/n8n-io/n8n/security/advisories/GHSA-rcv6-pvrj-4xcg","NVD","npm","20260918225510"
"CVE-2026-72772","n8n","n8n","<2.31.5|==2.32.0","2.31.5","HIGH","8.8","CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H","20260811","20260918","N","n8n before 2.32.1 (and before 2.31.5) is vulnerable to account takeover via the Token Exchange Embed Login feature. When a validly-signed incoming token was matched to a local account by its email claim, the service did not verify that the email claim was verified, nor that the trusted key's permitted role ceiling covered that account. As a result, anyone able to obtain a token accepted by a configured trusted key (for example, a trusted issuer emitting unverified email addresses) could authenticate as any existing user and gain full account control. This issue only affects instances where the embed login feature is enabled and at least one trusted key source is configured.","https://github.com/n8n-io/n8n/security/advisories/GHSA-8342-988q-86cr","NVD","npm","20260918225510"
"CVE-2026-85169","n8n","n8n","<1.123.73|>=2.0.0,<2.35.4|>=2.36.0,<2.36.2","","HIGH","8.8","CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H","20260903","20260918","N","n8n versions before 1.123.73, 2.35.4, and 2.36.2 contain an expression sandbox escape in the $fromAI handler. $fromAI resolved a caller-supplied placeholder name without requiring it to be an own property and admitted reserved keys; against a primitive input value it returned a live host-prototype reference. An attacker with workflow-build privilege can walk the prototype chain to the Function constructor and compile/execute arbitrary code in the main n8n process, leading to remote code execution.","https://github.com/n8n-io/n8n/security/advisories/GHSA-9x83-43r8-5hwc","NVD","npm","20260918225510"
"CVE-2026-73417","JupyterLab","Project Jupyter",">=3.3.0,<4.6.2","","HIGH","8.6","CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:A/VC:H/VI:H/VA:L/SC:N/SI:N/SA:L/E:X/CR:X/IR:X/AR:X/MAV:X/MAC:X/MAT:X/MPR:X/MUI:X/MVC:X/MVI:X/MVA:X/MSC:X/MSI:X/MSA:X/S:X/AU:X/R:X/V:X/RE:X/U:X","20260813","20260918","N","jupyterlab은 Jupyter 노트북 아키텍처를 기반으로 하는 대화형 및 재현 가능한 컴퓨팅을 위한 확장 가능한 환경입니다. 3.3.0부터 4.5.10 및 4.6.2까지 JupyterLab에서는 설정 편집기의 가져오기 버튼을 사용하여 overrides.json 파일을 통해 노트북 설정을 공유하고 적용할 수 있습니다. packages/notebook-extension/schema/tracker.json 및 packages/notebook-extension/src/index.ts에서 sideBySideLeftMarginOverride 및 sideBySideRightMarginOverride 설정은 스타일 콘텐츠에 삽입되기 전에 제대로 검증되지 않으므로 조작된 설정 파일에 디스플레이 기본 설정만 변경하는 대신 코드로 실행되는 명령이 포함될 수 있습니다. 사용자가 악성 파일을 가져오거나, 공유 설정 위치에 액세스할 수 있는 공격자가 자동으로 적용되는 overrides.json을 심을 수 있습니다. 내장된 코드는 영향을 받는 사용자의 액세스 권한으로 실행되며 노트북과 파일을 읽거나 수정할 수 있고 연결된 k를 포함하여 노트북 서버를 통해 코드를 실행할 수 있습니다.","https://github.com/jupyterlab/jupyterlab/commit/9365f020baec5221deaf11535ed554c06637c999","NVD","pypi","20260918225510"
"CVE-2026-72769","n8n","n8n","<1.123.67|>=2.0.0,<2.31.5|==2.32.0","","HIGH","8.1","CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:H","20260811","20260918","N","n8n before 1.123.67, 2.31.5, and 2.32.1 contains a prototype pollution vulnerability in the VM expression engine. An authenticated user able to create or edit a workflow expression can abuse the engine's array-element access to obtain a reference to a host built-in and pollute its prototype in the main n8n process (a sandbox escape), leading to a denial of service. Both self-hosted and cloud instances running the VM expression engine are affected.","https://github.com/n8n-io/n8n/security/advisories/GHSA-hx4h-vr3m-45vh","NVD","npm","20260918225510"
"CVE-2026-93688","SGLang","SGLang Project","<=0.5.19","","HIGH","7.5","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H","20260918","20260918","N","SGLang through 0.5.19 in prefill/decode disaggregation mode with Mooncake KV transfer backend fails to validate bootstrap_room values, allowing unbounded transfer state allocation. Unauthenticated attackers can reach the decode engine's POST /generate endpoint and submit arbitrary bootstrap_room values to exhaust prefill process memory until out-of-memory termination.","https://github.com/sgl-project/sglang","NVD","pypi","20260918225510"
"CVE-2026-93436","vLLM","vLLM Project","<=0.29.0","","HIGH","7.5","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H","20260917","20260917","N","vLLM through 0.29.0 fails to properly clean up decode-side metadata for rejected inference requests in prefill/decode disaggregated deployments. Remote attackers can submit requests with max_tokens=0 to exhaust decode-worker memory without bound until the worker restarts.","https://github.com/vllm-project/vllm","NVD","pypi","20260918225510"
"CVE-2026-93592","vLLM","vLLM Project","<0.28.0","","HIGH","7.5","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H","20260918","20260918","N","vLLM versions before 0.28.0 fail to validate the lower bound of token IDs in the /v1/embeddings and /pooling endpoints, allowing unauthenticated attackers to crash the engine by submitting negative token IDs. A single request with a negative token ID triggers a CUDA device-side assertion that poisons the GPU context, causing all subsequent requests to fail until the process restarts.","https://github.com/vllm-project/vllm/security/advisories/GHSA-25q3-v2hm-8vpf","NVD","pypi","20260918225510"
